SPAN_295	2	2	34684	2280	2355	34684	5160	5235
SPAN_302	3	2	45603	2010	2085	45603	4890	4965
SPAN_302	3	2	48083	2100	2175	48083	4980	5055
SPAN_302	3	2	48384	2010	2085	48384	4890	4965
SPAN_303	5	2	20747	2190	2265	20747	5070	5145
SPAN_303	5	2	25722	2010	2085	25722	4890	4965
SPAN_303	5	2	41655	2010	2085	41655	4890	4965
SPAN_303	5	2	42131	2100	2175	42131	4980	5055
SPAN_303	5	2	42132	2280	2355	42132	5160	5235
SPAN_320	1	3	23777	660	710	23777	3540	3590	23777	6420	6470
SPAN_321	2	3	29751	780	830	29751	3660	3710	29751	6540	6590
SPAN_321	2	3	49136	780	830	49136	3660	3710	49136	6540	6590
SPAN_328	2	2	29752	2280	2355	29752	5160	5235
SPAN_328	2	3	48852	720	770	48852	3600	3650	48852	6480	6530
SPAN_361	1	1	44738	2280	2355
SPAN_362	1	2	28578	2190	2265	28578	5070	5145
SPAN_363	2	2	34212	2280	2355	34212	5160	5235
SPAN_363	2	2	37123	900	975	37123	3780	3855
SPAN_364	1	2	38182	2370	2445	38182	5250	5325
SPAN_365	1	2	35544	570	645	35544	3450	3525
SPAN_366	2	2	34213	570	645	34213	3450	3525
SPAN_366	2	2	43318	2100	2175	43318	4980	5055
SPAN_375	2	2	34293	2280	2355	34293	5160	5235
SPAN_375	2	3	39782	780	830	39782	3660	3710	39782	6540	6590
SPAN_377	2	2	31522	2100	2175	31522	4980	5055
SPAN_377	2	2	42720	2190	2265	42720	5070	5145
SPAN_378	1	2	42133	2190	2265	42133	5070	5145
SPAN_379	1	1	37277	3780	3830
SPAN_406	4	1	31524	3960	4110
SPAN_406	4	1	32823	3960	4110
SPAN_406	4	1	39589	3960	4110
SPAN_406	4	1	39805	3960	4110
SPAN_407	2	1	33301	2370	2520
SPAN_407	2	1	33302	2370	2520
SPAN_409	2	2	35551	2100	2175	35551	4980	5055
SPAN_409	2	2	35552	2100	2175	35552	4980	5055
SPAN_411	2	1	37125	1020	1185
SPAN_411	2	1	37128	1020	1185
SPAN_414	2	1	35546	960	1140
SPAN_414	2	1	35548	960	1140
SPAN_421	2	1	42134	2550	2700
SPAN_421	2	1	43000	2550	2700
SPAN_427	2	2	34742	2280	2355	34742	5160	5235
SPAN_427	2	2	34751	2280	2355	34751	5160	5235
SPAN_430	2	1	38183	2460	2610
SPAN_430	2	1	44016	2460	2610
SPAN_434	2	2	38713	990	1065	38713	3870	3945
SPAN_434	2	2	38714	990	1065	38714	3870	3945
SPAN_435	2	1	26423	5250	5400
SPAN_435	2	1	26424	5250	5400
SPAN_440	4	1	37126	2460	2625
SPAN_440	4	1	37130	2460	2625
SPAN_440	4	1	41320	3960	4110
SPAN_440	4	1	41321	3960	4110
SPAN_448	2	1	13146	5250	5400
SPAN_448	2	1	20316	5250	5400
SPAN_449	2	1	19669	5250	5400
SPAN_449	2	1	19670	5250	5400
SPAN_451	2	1	13147	3840	3950
SPAN_451	2	1	15321	3840	3950
SPAN_487	2	2	48635	570	645	48635	3450	3525
SPAN_487	2	2	48636	570	645	48636	3450	3525
SPAN_494	4	1	34311	2370	2520
SPAN_494	4	1	34312	2370	2520
SPAN_494	4	1	37279	5340	5505
SPAN_494	4	1	37287	5340	5505
SPAN_500	1	1	48385	5430	5580
SPAN_501	1	1	48234	5430	5580
SPAN_505	3	2	36567	2280	2355	36567	5160	5235
SPAN_505	3	1	39954	5160	5310
SPAN_505	3	1	41536	2370	2520
SPAN_507	1	1	38184	5430	5580
SPAN_509	1	2	46540	2370	2445	46540	5250	5325
SPAN_511	1	2	48052	2190	2265	48052	5070	5145
SPAN_512	1	2	46458	990	1065	46458	3870	3945
SPAN_515	1	1	38185	4890	5040
SPAN_516	1	1	48899	2370	2520
SPAN_517	1	1	48092	2370	2520
SPAN_520	1	1	34296	2460	2625
SPAN_523	2	1	34747	1020	1185
SPAN_523	2	1	37870	5250	5400
SPAN_525	1	1	33309	990	1140
SPAN_535	1	1	49137	5340	5490
SPAN_551	2	1	35549	1020	1185
SPAN_551	2	1	38482	3960	4110
SPAN_556	1	1	37127	1050	1200
SPAN_557	1	2	34295	2100	2175	34295	4980	5055
SPAN_570	1	1	47030	2460	2610
SPAN_594	3	1	35554	1020	1170
SPAN_594	3	1	38403	3780	3930
SPAN_594	3	1	39843	3960	4110
